shared_distinct_shell_count,distinct_union_shell_count,union_shells,type_multiset_pair,pair_count
1,4,66 122 130 244,B B C|A B C,2
1,4,66 122 130 250,B B C|A B C,2
1,4,66 122 160 164,B B C|A B C,2
1,4,66 122 160 170,B B C|A B C,2
1,4,66 122 160 180,B B C|A B C,2
1,4,66 122 160 208,B B C|A B C,2
1,4,66 122 160 212,B B C|A B C,2
1,4,66 122 160 244,B B C|A B C,2
1,4,66 122 160 250,B B C|A B C,2
1,4,66 122 164 170,B B C|A B C,2
1,4,66 122 164 180,B B C|A B C,2
1,4,66 122 164 208,B B C|A B C,2
1,4,66 122 164 212,B B C|A B C,2
1,4,66 122 164 244,B B C|A B C,2
1,4,66 122 164 250,B B C|A B C,2
1,4,66 122 170 180,B B C|A B C,2
1,4,66 122 170 208,B B C|A B C,2
1,4,66 122 170 212,B B C|A B C,2
1,4,66 122 170 244,B B C|A B C,2
1,4,66 122 170 250,B B C|A B C,2
1,4,66 122 180 208,B B C|A B C,2
1,4,66 122 180 212,B B C|A B C,2
1,4,66 122 180 244,B B C|A B C,2
1,4,66 122 180 250,B B C|A B C,2
1,4,66 122 208 212,B B C|A B C,2
1,4,66 122 208 244,B B C|A B C,2
1,4,66 122 208 250,B B C|A B C,2
1,4,66 122 212 244,B B C|A B C,2
1,4,66 122 212 250,B B C|A B C,2
1,4,66 122 244 250,B B C|A B C,2
1,4,66 126 130 136,B B C|A B C,2
1,4,66 126 130 180,B B C|A B C,2
1,4,66 126 130 212,B B C|A B C,2
1,4,66 126 130 244,B B C|A B C,2
1,4,66 126 130 250,B B C|A B C,2
1,4,66 126 136 180,B B C|A B C,2
1,4,66 126 136 212,B B C|A B C,2
1,4,66 126 136 244,B B C|A B C,2
1,4,66 126 136 250,B B C|A B C,2
1,4,66 126 180 212,B B C|A B C,2
1,4,66 126 180 244,B B C|A B C,2
1,4,66 126 180 250,B B C|A B C,2
1,4,66 126 212 244,B B C|A B C,2
1,4,66 126 212 250,B B C|A B C,2
1,4,66 126 244 250,B B C|A B C,2
1,4,66 130 136 150,B B C|A B C,2
1,4,66 130 136 194,B B C|A B C,2
1,4,66 130 136 222,B B C|A B C,2
1,4,66 130 136 234,B B C|A B C,2
1,4,66 130 136 254,B B C|A B C,2
1,4,66 130 150 164,B B C|A B C,2
1,4,66 130 150 170,B B C|A B C,2
1,4,66 130 150 250,B B C|A B C,2
1,4,66 130 158 170,B B C|A B C,2
1,4,66 130 158 212,B B C|A B C,2
1,4,66 130 158 244,B B C|A B C,2
1,4,66 130 158 250,B B C|A B C,2
1,4,66 130 160 194,B B C|A B C,2
1,4,66 130 160 234,B B C|A B C,2
1,4,66 130 164 194,B B C|A B C,2
1,4,66 130 164 234,B B C|A B C,2
1,4,66 130 168 250,B B C|A B C,2
1,4,66 130 170 194,B B C|A B C,2
1,4,66 130 170 222,B B C|A B C,2
1,4,66 130 170 224,B B C|A B C,2
1,4,66 130 170 234,B B C|A B C,2
1,4,66 130 170 254,B B C|A B C,2
1,4,66 130 180 194,B B C|A B C,2
1,4,66 130 180 222,B B C|A B C,2
1,4,66 130 180 234,B B C|A B C,2
1,4,66 130 180 254,B B C|A B C,2
1,4,66 130 194 208,B B C|A B C,2
1,4,66 130 194 212,B B C|A B C,2
1,4,66 130 194 244,B B C|A B C,2
1,4,66 130 194 250,B B C|A B C,2
1,4,66 130 208 234,B B C|A B C,2
1,4,66 130 212 222,B B C|A B C,2
1,4,66 130 212 254,B B C|A B C,2
1,4,66 130 216 250,B B C|A B C,2
1,4,66 130 222 244,B B C|A B C,2
1,4,66 130 234 244,B B C|A B C,2
1,4,66 130 244 254,B B C|A B C,2
1,4,66 130 250 254,B B C|A B C,2
1,4,66 134 136 164,B B C|A B C,2
1,4,66 134 136 170,B B C|A B C,2
1,4,66 134 136 250,B B C|A B C,2
1,4,66 134 164 170,B B C|A B C,2
1,4,66 134 164 250,B B C|A B C,2
1,4,66 134 170 250,B B C|A B C,2
1,4,66 136 146 160,B B C|A B C,2
1,4,66 136 146 164,B B C|A B C,2
1,4,66 136 146 170,B B C|A B C,2
1,4,66 136 146 180,B B C|A B C,2
1,4,66 136 146 244,B B C|A B C,2
1,4,66 136 146 250,B B C|A B C,2
1,4,66 136 150 164,B B C|A B C,2
1,4,66 136 150 170,B B C|A B C,2
1,4,66 136 150 250,B B C|A B C,2
1,4,66 136 160 194,B B C|A B C,2
1,4,66 136 160 234,B B C|A B C,2
1,4,66 136 164 182,B B C|A B C,2
1,4,66 136 164 194,B B C|A B C,2
1,4,66 136 164 234,B B C|A B C,2
1,4,66 136 170 182,B B C|A B C,2
1,4,66 136 170 194,B B C|A B C,2
1,4,66 136 170 206,B B C|A B C,2
1,4,66 136 170 222,B B C|A B C,2
1,4,66 136 170 234,B B C|A B C,2
1,4,66 136 170 254,B B C|A B C,2
1,4,66 136 180 194,B B C|A B C,2
1,4,66 136 180 206,B B C|A B C,2
1,4,66 136 180 222,B B C|A B C,2
1,4,66 136 180 234,B B C|A B C,2
1,4,66 136 180 254,B B C|A B C,2
1,4,66 136 182 250,B B C|A B C,2
1,4,66 136 194 208,B B C|A B C,2
1,4,66 136 194 212,B B C|A B C,2
1,4,66 136 194 244,B B C|A B C,2
1,4,66 136 194 250,B B C|A B C,2
1,4,66 136 206 212,B B C|A B C,2
1,4,66 136 206 244,B B C|A B C,2
1,4,66 136 206 250,B B C|A B C,2
1,4,66 136 208 234,B B C|A B C,2
1,4,66 136 212 222,B B C|A B C,2
1,4,66 136 212 254,B B C|A B C,2
1,4,66 136 222 244,B B C|A B C,2
1,4,66 136 234 244,B B C|A B C,2
1,4,66 136 244 254,B B C|A B C,2
1,4,66 136 250 254,B B C|A B C,2
1,4,66 146 160 164,B B C|A B C,2
1,4,66 146 160 170,B B C|A B C,2
1,4,66 146 160 180,B B C|A B C,2
1,4,66 146 160 244,B B C|A B C,2
1,4,66 146 160 250,B B C|A B C,2
1,4,66 146 164 170,B B C|A B C,2
1,4,66 146 164 180,B B C|A B C,2
1,4,66 146 164 244,B B C|A B C,2
1,4,66 146 164 250,B B C|A B C,2
1,4,66 146 170 180,B B C|A B C,2
1,4,66 146 170 244,B B C|A B C,2
1,4,66 146 170 250,B B C|A B C,2
1,4,66 146 180 244,B B C|A B C,2
1,4,66 146 180 250,B B C|A B C,2
1,4,66 146 244 250,B B C|A B C,2
1,4,66 150 164 170,B B C|A B C,2
1,4,66 150 164 250,B B C|A B C,2
1,4,66 150 170 250,B B C|A B C,2
1,4,66 158 170 212,B B C|A B C,2
1,4,66 158 170 244,B B C|A B C,2
1,4,66 158 170 250,B B C|A B C,2
1,4,66 158 212 244,B B C|A B C,2
1,4,66 158 212 250,B B C|A B C,2
1,4,66 158 244 250,B B C|A B C,2
1,4,66 160 164 186,B B C|A B C,2
1,4,66 160 164 194,B B C|A B C,2
1,4,66 160 164 234,B B C|A B C,2
1,4,66 160 170 186,B B C|A B C,2
1,4,66 160 170 194,B B C|A B C,2
1,4,66 160 170 218,B B C|A B C,2
1,4,66 160 170 234,B B C|A B C,2
1,4,66 160 180 186,B B C|A B C,2
1,4,66 160 180 194,B B C|A B C,2
1,4,66 160 180 218,B B C|A B C,2
1,4,66 160 180 234,B B C|A B C,2
1,4,66 160 186 208,B B C|A B C,2
1,4,66 160 186 212,B B C|A B C,2
1,4,66 160 186 244,B B C|A B C,2
1,4,66 160 186 250,B B C|A B C,2
1,4,66 160 194 208,B B C|A B C,2
1,4,66 160 194 212,B B C|A B C,2
1,4,66 160 194 244,B B C|A B C,2
1,4,66 160 194 250,B B C|A B C,2
1,4,66 160 208 218,B B C|A B C,2
1,4,66 160 208 234,B B C|A B C,2
1,4,66 160 212 218,B B C|A B C,2
1,4,66 160 218 244,B B C|A B C,2
1,4,66 160 218 250,B B C|A B C,2
1,4,66 160 234 244,B B C|A B C,2
1,4,66 164 170 182,B B C|A B C,2
1,4,66 164 170 186,B B C|A B C,2
1,4,66 164 170 194,B B C|A B C,2
1,4,66 164 170 234,B B C|A B C,2
1,4,66 164 180 186,B B C|A B C,2
1,4,66 164 180 194,B B C|A B C,2
1,4,66 164 180 234,B B C|A B C,2
1,4,66 164 182 250,B B C|A B C,2
1,4,66 164 186 208,B B C|A B C,2
1,4,66 164 186 212,B B C|A B C,2
1,4,66 164 186 244,B B C|A B C,2
1,4,66 164 186 250,B B C|A B C,2
1,4,66 164 194 208,B B C|A B C,2
1,4,66 164 194 212,B B C|A B C,2
1,4,66 164 194 244,B B C|A B C,2
1,4,66 164 194 250,B B C|A B C,2
1,4,66 164 208 234,B B C|A B C,2
1,4,66 164 234 244,B B C|A B C,2
1,4,66 170 180 186,B B C|A B C,2
1,4,66 170 180 194,B B C|A B C,2
1,4,66 170 180 206,B B C|A B C,2
1,4,66 170 180 218,B B C|A B C,2
1,4,66 170 180 222,B B C|A B C,2
1,4,66 170 180 234,B B C|A B C,2
1,4,66 170 180 254,B B C|A B C,2
1,4,66 170 182 250,B B C|A B C,2
1,4,66 170 186 208,B B C|A B C,2
1,4,66 170 186 212,B B C|A B C,2
1,4,66 170 186 244,B B C|A B C,2
1,4,66 170 186 250,B B C|A B C,2
1,4,66 170 194 208,B B C|A B C,2
1,4,66 170 194 212,B B C|A B C,2
1,4,66 170 194 244,B B C|A B C,2
1,4,66 170 194 250,B B C|A B C,2
1,4,66 170 206 212,B B C|A B C,2
1,4,66 170 206 244,B B C|A B C,2
1,4,66 170 206 250,B B C|A B C,2
1,4,66 170 208 218,B B C|A B C,2
1,4,66 170 208 234,B B C|A B C,2
1,4,66 170 212 218,B B C|A B C,2
1,4,66 170 212 222,B B C|A B C,2
1,4,66 170 212 254,B B C|A B C,2
1,4,66 170 218 244,B B C|A B C,2
1,4,66 170 218 250,B B C|A B C,2
1,4,66 170 222 244,B B C|A B C,2
1,4,66 170 234 244,B B C|A B C,2
1,4,66 170 244 254,B B C|A B C,2
1,4,66 170 250 254,B B C|A B C,2
1,4,66 180 186 208,B B C|A B C,2
1,4,66 180 186 212,B B C|A B C,2
1,4,66 180 186 244,B B C|A B C,2
1,4,66 180 186 250,B B C|A B C,2
1,4,66 180 194 208,B B C|A B C,2
1,4,66 180 194 212,B B C|A B C,2
1,4,66 180 194 244,B B C|A B C,2
1,4,66 180 194 250,B B C|A B C,2
1,4,66 180 206 212,B B C|A B C,2
1,4,66 180 206 244,B B C|A B C,2
1,4,66 180 206 250,B B C|A B C,2
1,4,66 180 208 218,B B C|A B C,2
1,4,66 180 208 234,B B C|A B C,2
1,4,66 180 212 218,B B C|A B C,2
1,4,66 180 212 222,B B C|A B C,2
1,4,66 180 212 254,B B C|A B C,2
1,4,66 180 218 244,B B C|A B C,2
1,4,66 180 218 250,B B C|A B C,2
1,4,66 180 222 244,B B C|A B C,2
1,4,66 180 234 244,B B C|A B C,2
1,4,66 180 244 254,B B C|A B C,2
1,4,66 180 250 254,B B C|A B C,2
1,4,66 186 208 212,B B C|A B C,2
1,4,66 186 208 244,B B C|A B C,2
1,4,66 186 208 250,B B C|A B C,2
1,4,66 186 212 244,B B C|A B C,2
1,4,66 186 212 250,B B C|A B C,2
1,4,66 186 244 250,B B C|A B C,2
1,4,66 194 208 212,B B C|A B C,2
1,4,66 194 208 244,B B C|A B C,2
1,4,66 194 208 250,B B C|A B C,2
1,4,66 194 212 244,B B C|A B C,2
1,4,66 194 212 250,B B C|A B C,2
1,4,66 194 244 250,B B C|A B C,2
1,4,66 206 212 244,B B C|A B C,2
1,4,66 206 212 250,B B C|A B C,2
1,4,66 206 244 250,B B C|A B C,2
1,4,66 208 212 218,B B C|A B C,2
1,4,66 208 218 244,B B C|A B C,2
1,4,66 208 218 250,B B C|A B C,2
1,4,66 208 234 244,B B C|A B C,2
1,4,66 212 218 244,B B C|A B C,2
1,4,66 212 218 250,B B C|A B C,2
1,4,66 212 222 244,B B C|A B C,2
1,4,66 212 244 254,B B C|A B C,2
1,4,66 212 250 254,B B C|A B C,2
1,4,66 218 244 250,B B C|A B C,2
1,4,66 244 250 254,B B C|A B C,2
1,4,66 70 122 180,B B C|A B C,2
1,4,66 70 122 244,B B C|A B C,2
1,4,66 70 126 244,B B C|A B C,2
1,4,66 70 134 136,B B C|A B C,2
1,4,66 70 136 146,B B C|A B C,2
1,4,66 70 136 194,B B C|A B C,2
1,4,66 70 136 206,B B C|A B C,2
1,4,66 70 136 234,B B C|A B C,2
1,4,66 70 158 212,B B C|A B C,2
1,4,66 70 158 244,B B C|A B C,2
1,4,66 70 180 186,B B C|A B C,2
1,4,66 70 180 218,B B C|A B C,2
1,4,66 70 180 222,B B C|A B C,2
1,4,66 70 180 234,B B C|A B C,2
1,4,66 70 180 254,B B C|A B C,2
1,4,66 70 186 212,B B C|A B C,2
1,4,66 70 206 212,B B C|A B C,2
1,4,66 70 206 244,B B C|A B C,2
1,4,66 70 218 244,B B C|A B C,2
1,4,66 70 234 244,B B C|A B C,2
1,4,66 70 244 254,B B C|A B C,2
1,4,66 70 74 136,B B C|A B C,2
1,4,66 70 74 212,B B C|A B C,2
1,4,66 70 74 244,B B C|A B C,2
1,4,66 70 78 180,B B C|A B C,2
1,4,66 70 78 212,B B C|A B C,2
1,4,66 70 86 136,B B C|A B C,2
1,4,66 74 102 136,B B C|A B C,2
1,4,66 74 110 136,B B C|A B C,2
1,4,66 74 110 170,B B C|A B C,2
1,4,66 74 110 250,B B C|A B C,2
1,4,66 74 136 160,B B C|A B C,2
1,4,66 74 136 164,B B C|A B C,2
1,4,66 74 136 170,B B C|A B C,2
1,4,66 74 136 208,B B C|A B C,2
1,4,66 74 136 212,B B C|A B C,2
1,4,66 74 136 244,B B C|A B C,2
1,4,66 74 136 250,B B C|A B C,2
1,4,66 74 160 164,B B C|A B C,2
1,4,66 74 160 170,B B C|A B C,2
1,4,66 74 160 208,B B C|A B C,2
1,4,66 74 160 212,B B C|A B C,2
1,4,66 74 160 244,B B C|A B C,2
1,4,66 74 160 250,B B C|A B C,2
1,4,66 74 164 170,B B C|A B C,2
1,4,66 74 164 208,B B C|A B C,2
1,4,66 74 164 212,B B C|A B C,2
1,4,66 74 164 244,B B C|A B C,2
1,4,66 74 164 250,B B C|A B C,2
1,4,66 74 170 208,B B C|A B C,2
1,4,66 74 170 212,B B C|A B C,2
1,4,66 74 170 244,B B C|A B C,2
1,4,66 74 170 250,B B C|A B C,2
1,4,66 74 208 212,B B C|A B C,2
1,4,66 74 208 244,B B C|A B C,2
1,4,66 74 208 250,B B C|A B C,2
1,4,66 74 212 244,B B C|A B C,2
1,4,66 74 212 250,B B C|A B C,2
1,4,66 74 244 250,B B C|A B C,2
1,4,66 74 94 170,B B C|A B C,2
1,4,66 74 94 250,B B C|A B C,2
1,4,66 78 102 136,B B C|A B C,2
1,4,66 78 102 244,B B C|A B C,2
1,4,66 78 110 170,B B C|A B C,2
1,4,66 78 110 212,B B C|A B C,2
1,4,66 78 110 244,B B C|A B C,2
1,4,66 78 110 250,B B C|A B C,2
1,4,66 78 130 136,B B C|A B C,2
1,4,66 78 130 170,B B C|A B C,2
1,4,66 78 130 180,B B C|A B C,2
1,4,66 78 130 212,B B C|A B C,2
1,4,66 78 130 244,B B C|A B C,2
1,4,66 78 130 250,B B C|A B C,2
1,4,66 78 136 170,B B C|A B C,2
1,4,66 78 136 180,B B C|A B C,2
1,4,66 78 136 212,B B C|A B C,2
1,4,66 78 136 244,B B C|A B C,2
1,4,66 78 136 250,B B C|A B C,2
1,4,66 78 170 180,B B C|A B C,2
1,4,66 78 170 212,B B C|A B C,2
1,4,66 78 170 244,B B C|A B C,2
1,4,66 78 170 250,B B C|A B C,2
1,4,66 78 180 212,B B C|A B C,2
1,4,66 78 180 244,B B C|A B C,2
1,4,66 78 180 250,B B C|A B C,2
1,4,66 78 212 244,B B C|A B C,2
1,4,66 78 212 250,B B C|A B C,2
1,4,66 78 244 250,B B C|A B C,2
1,4,66 78 94 170,B B C|A B C,2
1,4,66 86 102 164,B B C|A B C,2
1,4,66 86 110 170,B B C|A B C,2
1,4,66 86 110 250,B B C|A B C,2
1,4,66 86 118 164,B B C|A B C,2
1,4,66 86 136 164,B B C|A B C,2
1,4,66 86 136 170,B B C|A B C,2
1,4,66 86 136 250,B B C|A B C,2
1,4,66 86 164 170,B B C|A B C,2
1,4,66 86 164 250,B B C|A B C,2
1,4,66 86 170 250,B B C|A B C,2
1,4,66 86 94 170,B B C|A B C,2
1,4,66 86 94 250,B B C|A B C,2
1,4,66 94 104 250,B B C|A B C,2
1,4,66 94 114 170,B B C|A B C,2
1,4,66 94 122 170,B B C|A B C,2
1,4,66 94 122 250,B B C|A B C,2
1,4,66 94 126 180,B B C|A B C,2
1,4,66 94 126 250,B B C|A B C,2
1,4,66 94 134 170,B B C|A B C,2
1,4,66 94 134 250,B B C|A B C,2
1,4,66 94 146 170,B B C|A B C,2
1,4,66 94 146 180,B B C|A B C,2
1,4,66 94 146 250,B B C|A B C,2
1,4,66 94 150 170,B B C|A B C,2
1,4,66 94 152 250,B B C|A B C,2
1,4,66 94 158 170,B B C|A B C,2
1,4,66 94 158 250,B B C|A B C,2
1,4,66 94 170 182,B B C|A B C,2
1,4,66 94 170 186,B B C|A B C,2
1,4,66 94 170 194,B B C|A B C,2
1,4,66 94 170 206,B B C|A B C,2
1,4,66 94 170 218,B B C|A B C,2
1,4,66 94 170 254,B B C|A B C,2
1,4,66 94 180 194,B B C|A B C,2
1,4,66 94 180 206,B B C|A B C,2
1,4,66 94 180 254,B B C|A B C,2
1,4,66 94 182 250,B B C|A B C,2
1,4,66 94 194 250,B B C|A B C,2
1,4,66 94 206 250,B B C|A B C,2
1,4,66 94 216 250,B B C|A B C,2
1,4,66 94 218 250,B B C|A B C,2
1,4,66 94 250 254,B B C|A B C,2
1,4,66 96 170 250,B B C|A B C,2
1,4,68 100 114 230,B B C|A B C,2
1,4,68 100 122 174,B B C|A B C,2
1,4,68 100 126 246,B B C|A B C,2
1,4,68 100 134 174,B B C|A B C,2
1,4,68 100 134 230,B B C|A B C,2
1,4,68 100 134 246,B B C|A B C,2
1,4,68 100 138 158,B B C|A B C,2
1,4,68 100 138 186,B B C|A B C,2
1,4,68 100 138 206,B B C|A B C,2
1,4,68 100 138 234,B B C|A B C,2
1,4,68 100 138 254,B B C|A B C,2
1,4,68 100 146 246,B B C|A B C,2
1,4,68 100 150 174,B B C|A B C,2
1,4,68 100 150 230,B B C|A B C,2
1,4,68 100 158 174,B B C|A B C,2
1,4,68 100 174 182,B B C|A B C,2
1,4,68 100 174 186,B B C|A B C,2
1,4,68 100 174 222,B B C|A B C,2
1,4,68 100 174 234,B B C|A B C,2
1,4,68 100 174 254,B B C|A B C,2
1,4,68 100 182 230,B B C|A B C,2
1,4,68 100 182 246,B B C|A B C,2
1,4,68 100 194 230,B B C|A B C,2
1,4,68 100 194 246,B B C|A B C,2
1,4,68 100 206 230,B B C|A B C,2
1,4,68 100 206 246,B B C|A B C,2
1,4,68 100 222 230,B B C|A B C,2
1,4,68 100 222 246,B B C|A B C,2
1,4,68 100 230 254,B B C|A B C,2
1,4,68 106 122 174,B B C|A B C,2
1,4,68 106 134 166,B B C|A B C,2
1,4,68 106 134 174,B B C|A B C,2
1,4,68 106 146 166,B B C|A B C,2
1,4,68 106 150 174,B B C|A B C,2
1,4,68 106 158 166,B B C|A B C,2
1,4,68 106 158 174,B B C|A B C,2
1,4,68 106 166 182,B B C|A B C,2
1,4,68 106 166 194,B B C|A B C,2
1,4,68 106 166 254,B B C|A B C,2
1,4,68 106 174 182,B B C|A B C,2
1,4,68 106 174 186,B B C|A B C,2
1,4,68 106 174 206,B B C|A B C,2
1,4,68 106 174 218,B B C|A B C,2
1,4,68 106 174 234,B B C|A B C,2
1,4,68 106 174 254,B B C|A B C,2
1,4,68 114 116 138,B B C|A B C,2
1,4,68 114 116 154,B B C|A B C,2
1,4,68 114 138 154,B B C|A B C,2
1,4,68 114 138 166,B B C|A B C,2
1,4,68 114 138 230,B B C|A B C,2
1,4,68 114 138 246,B B C|A B C,2
1,4,68 114 154 166,B B C|A B C,2
1,4,68 114 154 230,B B C|A B C,2
1,4,68 114 154 246,B B C|A B C,2
1,4,68 114 166 230,B B C|A B C,2
1,4,68 114 166 246,B B C|A B C,2
1,4,68 114 230 246,B B C|A B C,2
1,4,68 116 122 154,B B C|A B C,2
1,4,68 116 134 174,B B C|A B C,2
1,4,68 116 134 238,B B C|A B C,2
1,4,68 116 138 146,B B C|A B C,2
1,4,68 116 138 186,B B C|A B C,2
1,4,68 116 150 174,B B C|A B C,2
1,4,68 116 154 194,B B C|A B C,2
1,4,68 116 154 218,B B C|A B C,2
1,4,68 116 154 234,B B C|A B C,2
1,4,68 116 158 174,B B C|A B C,2
1,4,68 116 174 182,B B C|A B C,2
1,4,68 116 174 206,B B C|A B C,2
1,4,68 116 174 254,B B C|A B C,2
1,4,68 116 206 238,B B C|A B C,2
1,4,68 116 238 254,B B C|A B C,2
1,4,68 122 154 174,B B C|A B C,2
1,4,68 126 138 154,B B C|A B C,2
1,4,68 126 138 166,B B C|A B C,2
1,4,68 126 138 230,B B C|A B C,2
1,4,68 126 138 246,B B C|A B C,2
1,4,68 126 154 166,B B C|A B C,2
1,4,68 126 154 230,B B C|A B C,2
1,4,68 126 154 246,B B C|A B C,2
1,4,68 126 166 230,B B C|A B C,2
1,4,68 126 166 246,B B C|A B C,2
1,4,68 126 230 246,B B C|A B C,2
1,4,68 134 166 174,B B C|A B C,2
1,4,68 134 166 230,B B C|A B C,2
1,4,68 134 166 238,B B C|A B C,2
1,4,68 134 166 246,B B C|A B C,2
1,4,68 134 174 230,B B C|A B C,2
1,4,68 134 174 238,B B C|A B C,2
1,4,68 134 174 246,B B C|A B C,2
1,4,68 134 230 238,B B C|A B C,2
1,4,68 134 230 246,B B C|A B C,2
1,4,68 134 238 246,B B C|A B C,2
1,4,68 138 146 166,B B C|A B C,2
1,4,68 138 146 230,B B C|A B C,2
1,4,68 138 146 246,B B C|A B C,2
1,4,68 138 154 158,B B C|A B C,2
1,4,68 138 154 206,B B C|A B C,2
1,4,68 138 154 234,B B C|A B C,2
1,4,68 138 154 254,B B C|A B C,2
1,4,68 138 158 166,B B C|A B C,2
1,4,68 138 158 174,B B C|A B C,2
1,4,68 138 158 238,B B C|A B C,2
1,4,68 138 158 246,B B C|A B C,2
1,4,68 138 166 254,B B C|A B C,2
1,4,68 138 174 186,B B C|A B C,2
1,4,68 138 174 206,B B C|A B C,2
1,4,68 138 174 234,B B C|A B C,2
1,4,68 138 174 254,B B C|A B C,2
1,4,68 138 186 238,B B C|A B C,2
1,4,68 138 206 230,B B C|A B C,2
1,4,68 138 206 238,B B C|A B C,2
1,4,68 138 206 246,B B C|A B C,2
1,4,68 138 230 254,B B C|A B C,2
1,4,68 138 234 238,B B C|A B C,2
1,4,68 138 238 254,B B C|A B C,2
1,4,68 138 246 254,B B C|A B C,2
1,4,68 146 166 230,B B C|A B C,2
1,4,68 146 166 246,B B C|A B C,2
1,4,68 146 230 246,B B C|A B C,2
1,4,68 150 166 174,B B C|A B C,2
1,4,68 150 166 230,B B C|A B C,2
1,4,68 150 166 238,B B C|A B C,2
1,4,68 150 174 230,B B C|A B C,2
1,4,68 150 174 238,B B C|A B C,2
1,4,68 150 230 238,B B C|A B C,2
1,4,68 154 158 166,B B C|A B C,2
1,4,68 154 158 174,B B C|A B C,2
1,4,68 154 158 238,B B C|A B C,2
1,4,68 154 158 246,B B C|A B C,2
1,4,68 154 166 194,B B C|A B C,2
1,4,68 154 166 254,B B C|A B C,2
1,4,68 154 174 206,B B C|A B C,2
1,4,68 154 174 218,B B C|A B C,2
1,4,68 154 174 222,B B C|A B C,2
1,4,68 154 174 234,B B C|A B C,2
1,4,68 154 174 254,B B C|A B C,2
1,4,68 154 194 230,B B C|A B C,2
1,4,68 154 194 246,B B C|A B C,2
1,4,68 154 206 230,B B C|A B C,2
1,4,68 154 206 238,B B C|A B C,2
1,4,68 154 206 246,B B C|A B C,2
1,4,68 154 218 238,B B C|A B C,2
1,4,68 154 222 230,B B C|A B C,2
1,4,68 154 222 246,B B C|A B C,2
1,4,68 154 230 254,B B C|A B C,2
1,4,68 154 234 238,B B C|A B C,2
1,4,68 154 238 254,B B C|A B C,2
1,4,68 154 246 254,B B C|A B C,2
1,4,68 158 166 174,B B C|A B C,2
1,4,68 158 166 238,B B C|A B C,2
1,4,68 158 166 246,B B C|A B C,2
1,4,68 158 174 238,B B C|A B C,2
1,4,68 158 174 246,B B C|A B C,2
1,4,68 158 238 246,B B C|A B C,2
1,4,68 166 174 182,B B C|A B C,2
1,4,68 166 174 254,B B C|A B C,2
1,4,68 166 182 230,B B C|A B C,2
1,4,68 166 182 246,B B C|A B C,2
1,4,68 166 194 230,B B C|A B C,2
1,4,68 166 194 246,B B C|A B C,2
1,4,68 166 230 254,B B C|A B C,2
1,4,68 166 238 254,B B C|A B C,2
1,4,68 166 246 254,B B C|A B C,2
1,4,68 174 182 230,B B C|A B C,2
1,4,68 174 182 246,B B C|A B C,2
1,4,68 174 186 238,B B C|A B C,2
1,4,68 174 206 230,B B C|A B C,2
1,4,68 174 206 238,B B C|A B C,2
1,4,68 174 206 246,B B C|A B C,2
1,4,68 174 218 238,B B C|A B C,2
1,4,68 174 222 230,B B C|A B C,2
1,4,68 174 222 246,B B C|A B C,2
1,4,68 174 230 254,B B C|A B C,2
1,4,68 174 234 238,B B C|A B C,2
1,4,68 174 238 254,B B C|A B C,2
1,4,68 174 246 254,B B C|A B C,2
1,4,68 182 230 246,B B C|A B C,2
1,4,68 194 230 246,B B C|A B C,2
1,4,68 206 230 238,B B C|A B C,2
1,4,68 206 230 246,B B C|A B C,2
1,4,68 206 238 246,B B C|A B C,2
1,4,68 222 230 246,B B C|A B C,2
1,4,68 230 238 254,B B C|A B C,2
1,4,68 230 246 254,B B C|A B C,2
1,4,68 238 246 254,B B C|A B C,2
1,4,68 74 100 138,B B C|A B C,2
1,4,68 74 100 174,B B C|A B C,2
1,4,68 74 106 174,B B C|A B C,2
1,4,68 74 116 138,B B C|A B C,2
1,4,68 74 138 154,B B C|A B C,2
1,4,68 74 138 174,B B C|A B C,2
1,4,68 74 138 238,B B C|A B C,2
1,4,68 74 154 174,B B C|A B C,2
1,4,68 74 154 238,B B C|A B C,2
1,4,68 74 174 238,B B C|A B C,2
1,4,68 74 82 174,B B C|A B C,2
1,4,68 74 90 154,B B C|A B C,2
1,4,68 78 100 138,B B C|A B C,2
1,4,68 78 100 174,B B C|A B C,2
1,4,68 78 106 174,B B C|A B C,2
1,4,68 78 116 174,B B C|A B C,2
1,4,68 78 116 238,B B C|A B C,2
1,4,68 78 138 154,B B C|A B C,2
1,4,68 78 138 166,B B C|A B C,2
1,4,68 78 138 174,B B C|A B C,2
1,4,68 78 138 238,B B C|A B C,2
1,4,68 78 138 246,B B C|A B C,2
1,4,68 78 154 166,B B C|A B C,2
1,4,68 78 154 174,B B C|A B C,2
1,4,68 78 154 238,B B C|A B C,2
1,4,68 78 154 246,B B C|A B C,2
1,4,68 78 166 174,B B C|A B C,2
1,4,68 78 166 238,B B C|A B C,2
1,4,68 78 166 246,B B C|A B C,2
1,4,68 78 174 238,B B C|A B C,2
1,4,68 78 174 246,B B C|A B C,2
1,4,68 78 238 246,B B C|A B C,2
1,4,68 78 90 154,B B C|A B C,2
1,4,68 78 90 166,B B C|A B C,2
1,4,68 80 114 154,B B C|A B C,2
1,4,68 80 122 154,B B C|A B C,2
1,4,68 80 154 194,B B C|A B C,2
1,4,68 80 154 218,B B C|A B C,2
1,4,68 82 114 230,B B C|A B C,2
1,4,68 82 126 230,B B C|A B C,2
1,4,68 82 134 174,B B C|A B C,2
1,4,68 82 134 230,B B C|A B C,2
